"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/04/2018 11:00:00 - 08/04/2018 12:00:00","BZN|NL","Without sequence","29.0","",""
"08/04/2018 12:00:00 - 08/04/2018 13:00:00","BZN|NL","Without sequence","27.6","",""
"08/04/2018 13:00:00 - 08/04/2018 14:00:00","BZN|NL","Without sequence","24.0","",""
"08/04/2018 14:00:00 - 08/04/2018 15:00:00","BZN|NL","Without sequence","18.0","",""
"08/04/2018 15:00:00 - 08/04/2018 16:00:00","BZN|NL","Without sequence","18.0","",""
"08/04/2018 16:00:00 - 08/04/2018 17:00:00","BZN|NL","Without sequence","24.9","",""
"08/04/2018 17:00:00 - 08/04/2018 18:00:00","BZN|NL","Without sequence","29.9","",""
"08/04/2018 18:00:00 - 08/04/2018 19:00:00","BZN|NL","Without sequence","30.5","",""
"08/04/2018 19:00:00 - 08/04/2018 20:00:00","BZN|NL","Without sequence","41.98","",""
"08/04/2018 20:00:00 - 08/04/2018 21:00:00","BZN|NL","Without sequence","44.75","",""
"08/04/2018 21:00:00 - 08/04/2018 22:00:00","BZN|NL","Without sequence","41.68","",""
"08/04/2018 22:00:00 - 08/04/2018 23:00:00","BZN|NL","Without sequence","41.1","",""
"08/04/2018 23:00:00 - 09/04/2018 00:00:00","BZN|NL","Without sequence","37.6","",""
"09/04/2018 00:00:00 - 09/04/2018 01:00:00","BZN|NL","Without sequence","38.53","",""
"09/04/2018 01:00:00 - 09/04/2018 02:00:00","BZN|NL","Without sequence","33.95","",""
"09/04/2018 02:00:00 - 09/04/2018 03:00:00","BZN|NL","Without sequence","32.28","",""
"09/04/2018 03:00:00 - 09/04/2018 04:00:00","BZN|NL","Without sequence","31.65","",""
"09/04/2018 04:00:00 - 09/04/2018 05:00:00","BZN|NL","Without sequence","31.82","",""
"09/04/2018 05:00:00 - 09/04/2018 06:00:00","BZN|NL","Without sequence","37.24","",""
"09/04/2018 06:00:00 - 09/04/2018 07:00:00","BZN|NL","Without sequence","47.99","",""
"09/04/2018 07:00:00 - 09/04/2018 08:00:00","BZN|NL","Without sequence","56.5","",""
"09/04/2018 08:00:00 - 09/04/2018 09:00:00","BZN|NL","Without sequence","62.13","",""
"09/04/2018 09:00:00 - 09/04/2018 10:00:00","BZN|NL","Without sequence","70.55","",""
"09/04/2018 10:00:00 - 09/04/2018 11:00:00","BZN|NL","Without sequence","58.58","",""
"09/04/2018 11:00:00 - 09/04/2018 12:00:00","BZN|NL","Without sequence","54.77","",""
"09/04/2018 12:00:00 - 09/04/2018 13:00:00","BZN|NL","Without sequence","47.45","",""
"09/04/2018 13:00:00 - 09/04/2018 14:00:00","BZN|NL","Without sequence","42.81","",""
"09/04/2018 14:00:00 - 09/04/2018 15:00:00","BZN|NL","Without sequence","40.57","",""
"09/04/2018 15:00:00 - 09/04/2018 16:00:00","BZN|NL","Without sequence","39.3","",""
"09/04/2018 16:00:00 - 09/04/2018 17:00:00","BZN|NL","Without sequence","41.0","",""
"09/04/2018 17:00:00 - 09/04/2018 18:00:00","BZN|NL","Without sequence","43.92","",""
"09/04/2018 18:00:00 - 09/04/2018 19:00:00","BZN|NL","Without sequence","47.69","",""
"09/04/2018 19:00:00 - 09/04/2018 20:00:00","BZN|NL","Without sequence","49.92","",""
"09/04/2018 20:00:00 - 09/04/2018 21:00:00","BZN|NL","Without sequence","59.25","",""
"09/04/2018 21:00:00 - 09/04/2018 22:00:00","BZN|NL","Without sequence","52.85","",""
"09/04/2018 22:00:00 - 09/04/2018 23:00:00","BZN|NL","Without sequence","42.4","",""
"09/04/2018 23:00:00 - 10/04/2018 00:00:00","BZN|NL","Without sequence","44.9","",""
"10/04/2018 00:00:00 - 10/04/2018 01:00:00","BZN|NL","Without sequence","34.3","",""
"10/04/2018 01:00:00 - 10/04/2018 02:00:00","BZN|NL","Without sequence","31.81","",""
"10/04/2018 02:00:00 - 10/04/2018 03:00:00","BZN|NL","Without sequence","29.0","",""
"10/04/2018 03:00:00 - 10/04/2018 04:00:00","BZN|NL","Without sequence","27.32","",""
"10/04/2018 04:00:00 - 10/04/2018 05:00:00","BZN|NL","Without sequence","28.05","",""
"10/04/2018 05:00:00 - 10/04/2018 06:00:00","BZN|NL","Without sequence","32.51","",""
"10/04/2018 06:00:00 - 10/04/2018 07:00:00","BZN|NL","Without sequence","41.37","",""
"10/04/2018 07:00:00 - 10/04/2018 08:00:00","BZN|NL","Without sequence","44.32","",""
"10/04/2018 08:00:00 - 10/04/2018 09:00:00","BZN|NL","Without sequence","52.96","",""
"10/04/2018 09:00:00 - 10/04/2018 10:00:00","BZN|NL","Without sequence","62.7","",""
"10/04/2018 10:00:00 - 10/04/2018 11:00:00","BZN|NL","Without sequence","56.59","",""
"10/04/2018 11:00:00 - 10/04/2018 12:00:00","BZN|NL","Without sequence","55.78","",""
"10/04/2018 12:00:00 - 10/04/2018 13:00:00","BZN|NL","Without sequence","45.8","",""
"10/04/2018 13:00:00 - 10/04/2018 14:00:00","BZN|NL","Without sequence","41.26","",""
"10/04/2018 14:00:00 - 10/04/2018 15:00:00","BZN|NL","Without sequence","41.0","",""
"10/04/2018 15:00:00 - 10/04/2018 16:00:00","BZN|NL","Without sequence","38.5","",""
"10/04/2018 16:00:00 - 10/04/2018 17:00:00","BZN|NL","Without sequence","44.9","",""
"10/04/2018 17:00:00 - 10/04/2018 18:00:00","BZN|NL","Without sequence","46.0","",""
"10/04/2018 18:00:00 - 10/04/2018 19:00:00","BZN|NL","Without sequence","49.9","",""
"10/04/2018 19:00:00 - 10/04/2018 20:00:00","BZN|NL","Without sequence","55.08","",""
"10/04/2018 20:00:00 - 10/04/2018 21:00:00","BZN|NL","Without sequence","55.9","",""
"10/04/2018 21:00:00 - 10/04/2018 22:00:00","BZN|NL","Without sequence","60.0","",""
"10/04/2018 22:00:00 - 10/04/2018 23:00:00","BZN|NL","Without sequence","59.22","",""
"10/04/2018 23:00:00 - 11/04/2018 00:00:00","BZN|NL","Without sequence","37.87","",""
"11/04/2018 00:00:00 - 11/04/2018 01:00:00","BZN|NL","Without sequence","44.9","",""
"11/04/2018 01:00:00 - 11/04/2018 02:00:00","BZN|NL","Without sequence","38.0","",""
"11/04/2018 02:00:00 - 11/04/2018 03:00:00","BZN|NL","Without sequence","35.5","",""
"11/04/2018 03:00:00 - 11/04/2018 04:00:00","BZN|NL","Without sequence","21.53","",""
"11/04/2018 04:00:00 - 11/04/2018 05:00:00","BZN|NL","Without sequence","31.1","",""
"11/04/2018 05:00:00 - 11/04/2018 06:00:00","BZN|NL","Without sequence","33.0","",""
"11/04/2018 06:00:00 - 11/04/2018 07:00:00","BZN|NL","Without sequence","36.49","",""
"11/04/2018 07:00:00 - 11/04/2018 08:00:00","BZN|NL","Without sequence","42.52","",""
"11/04/2018 08:00:00 - 11/04/2018 09:00:00","BZN|NL","Without sequence","57.4","",""
"11/04/2018 09:00:00 - 11/04/2018 10:00:00","BZN|NL","Without sequence","72.5","",""
"11/04/2018 10:00:00 - 11/04/2018 11:00:00","BZN|NL","Without sequence","62.5","",""
"11/04/2018 11:00:00 - 11/04/2018 12:00:00","BZN|NL","Without sequence","56.76","",""
"11/04/2018 12:00:00 - 11/04/2018 13:00:00","BZN|NL","Without sequence","54.3","",""
"11/04/2018 13:00:00 - 11/04/2018 14:00:00","BZN|NL","Without sequence","53.21","",""
"11/04/2018 14:00:00 - 11/04/2018 15:00:00","BZN|NL","Without sequence","52.74","",""
"11/04/2018 15:00:00 - 11/04/2018 16:00:00","BZN|NL","Without sequence","47.4","",""
"11/04/2018 16:00:00 - 11/04/2018 17:00:00","BZN|NL","Without sequence","49.17","",""
"11/04/2018 17:00:00 - 11/04/2018 18:00:00","BZN|NL","Without sequence","36.13","",""
"11/04/2018 18:00:00 - 11/04/2018 19:00:00","BZN|NL","Without sequence","38.62","",""
"11/04/2018 19:00:00 - 11/04/2018 20:00:00","BZN|NL","Without sequence","40.96","",""
"11/04/2018 20:00:00 - 11/04/2018 21:00:00","BZN|NL","Without sequence","43.8","",""
"11/04/2018 21:00:00 - 11/04/2018 22:00:00","BZN|NL","Without sequence","45.24","",""
"11/04/2018 22:00:00 - 11/04/2018 23:00:00","BZN|NL","Without sequence","45.0","",""
"11/04/2018 23:00:00 - 12/04/2018 00:00:00","BZN|NL","Without sequence","37.6","",""
"12/04/2018 00:00:00 - 12/04/2018 01:00:00","BZN|NL","Without sequence","35.0","",""
"12/04/2018 01:00:00 - 12/04/2018 02:00:00","BZN|NL","Without sequence","42.0","",""
"12/04/2018 02:00:00 - 12/04/2018 03:00:00","BZN|NL","Without sequence","30.9","",""
"12/04/2018 03:00:00 - 12/04/2018 04:00:00","BZN|NL","Without sequence","30.9","",""
"12/04/2018 04:00:00 - 12/04/2018 05:00:00","BZN|NL","Without sequence","27.4","",""
"12/04/2018 05:00:00 - 12/04/2018 06:00:00","BZN|NL","Without sequence","31.2","",""
"12/04/2018 06:00:00 - 12/04/2018 07:00:00","BZN|NL","Without sequence","44.0","",""
"12/04/2018 07:00:00 - 12/04/2018 08:00:00","BZN|NL","Without sequence","55.74","",""
"12/04/2018 08:00:00 - 12/04/2018 09:00:00","BZN|NL","Without sequence","61.56","",""
"12/04/2018 09:00:00 - 12/04/2018 10:00:00","BZN|NL","Without sequence","62.44","",""
"12/04/2018 10:00:00 - 12/04/2018 11:00:00","BZN|NL","Without sequence","49.0","",""
"12/04/2018 11:00:00 - 12/04/2018 12:00:00","BZN|NL","Without sequence","46.05","",""
"12/04/2018 12:00:00 - 12/04/2018 13:00:00","BZN|NL","Without sequence","43.5","",""
"12/04/2018 13:00:00 - 12/04/2018 14:00:00","BZN|NL","Without sequence","42.0","",""
"12/04/2018 14:00:00 - 12/04/2018 15:00:00","BZN|NL","Without sequence","42.0","",""
"12/04/2018 15:00:00 - 12/04/2018 16:00:00","BZN|NL","Without sequence","42.0","",""
"12/04/2018 16:00:00 - 12/04/2018 17:00:00","BZN|NL","Without sequence","45.0","",""
"12/04/2018 17:00:00 - 12/04/2018 18:00:00","BZN|NL","Without sequence","61.18","",""
"12/04/2018 18:00:00 - 12/04/2018 19:00:00","BZN|NL","Without sequence","51.92","",""
"12/04/2018 19:00:00 - 12/04/2018 20:00:00","BZN|NL","Without sequence","51.5","",""
"12/04/2018 20:00:00 - 12/04/2018 21:00:00","BZN|NL","Without sequence","57.63","",""
"12/04/2018 21:00:00 - 12/04/2018 22:00:00","BZN|NL","Without sequence","56.99","",""
"12/04/2018 22:00:00 - 12/04/2018 23:00:00","BZN|NL","Without sequence","55.8","",""
"12/04/2018 23:00:00 - 13/04/2018 00:00:00","BZN|NL","Without sequence","44.49","",""
"13/04/2018 00:00:00 - 13/04/2018 01:00:00","BZN|NL","Without sequence","35.6","",""
"13/04/2018 01:00:00 - 13/04/2018 02:00:00","BZN|NL","Without sequence","42.0","",""
"13/04/2018 02:00:00 - 13/04/2018 03:00:00","BZN|NL","Without sequence","35.0","",""
"13/04/2018 03:00:00 - 13/04/2018 04:00:00","BZN|NL","Without sequence","35.2","",""
"13/04/2018 04:00:00 - 13/04/2018 05:00:00","BZN|NL","Without sequence","32.1","",""
"13/04/2018 05:00:00 - 13/04/2018 06:00:00","BZN|NL","Without sequence","35.31","",""
"13/04/2018 06:00:00 - 13/04/2018 07:00:00","BZN|NL","Without sequence","42.32","",""
"13/04/2018 07:00:00 - 13/04/2018 08:00:00","BZN|NL","Without sequence","54.9","",""
"13/04/2018 08:00:00 - 13/04/2018 09:00:00","BZN|NL","Without sequence","63.65","",""
"13/04/2018 09:00:00 - 13/04/2018 10:00:00","BZN|NL","Without sequence","75.9","",""
"13/04/2018 10:00:00 - 13/04/2018 11:00:00","BZN|NL","Without sequence","69.8","",""
"13/04/2018 11:00:00 - 13/04/2018 12:00:00","BZN|NL","Without sequence","64.92","",""
"13/04/2018 12:00:00 - 13/04/2018 13:00:00","BZN|NL","Without sequence","51.93","",""
"13/04/2018 13:00:00 - 13/04/2018 14:00:00","BZN|NL","Without sequence","51.0","",""
"13/04/2018 14:00:00 - 13/04/2018 15:00:00","BZN|NL","Without sequence","46.2","",""
"13/04/2018 15:00:00 - 13/04/2018 16:00:00","BZN|NL","Without sequence","39.03","",""
"13/04/2018 16:00:00 - 13/04/2018 17:00:00","BZN|NL","Without sequence","39.45","",""
"13/04/2018 17:00:00 - 13/04/2018 18:00:00","BZN|NL","Without sequence","42.4","",""
"13/04/2018 18:00:00 - 13/04/2018 19:00:00","BZN|NL","Without sequence","46.0","",""
"13/04/2018 19:00:00 - 13/04/2018 20:00:00","BZN|NL","Without sequence","45.52","",""
"13/04/2018 20:00:00 - 13/04/2018 21:00:00","BZN|NL","Without sequence","46.49","",""
"13/04/2018 21:00:00 - 13/04/2018 22:00:00","BZN|NL","Without sequence","44.74","",""
"13/04/2018 22:00:00 - 13/04/2018 23:00:00","BZN|NL","Without sequence","42.89","",""
"13/04/2018 23:00:00 - 14/04/2018 00:00:00","BZN|NL","Without sequence","41.89","",""
"14/04/2018 00:00:00 - 14/04/2018 01:00:00","BZN|NL","Without sequence","40.58","",""
"14/04/2018 01:00:00 - 14/04/2018 02:00:00","BZN|NL","Without sequence","35.3","",""
"14/04/2018 02:00:00 - 14/04/2018 03:00:00","BZN|NL","Without sequence","32.37","",""
"14/04/2018 03:00:00 - 14/04/2018 04:00:00","BZN|NL","Without sequence","31.67","",""
"14/04/2018 04:00:00 - 14/04/2018 05:00:00","BZN|NL","Without sequence","29.88","",""
"14/04/2018 05:00:00 - 14/04/2018 06:00:00","BZN|NL","Without sequence","32.03","",""
"14/04/2018 06:00:00 - 14/04/2018 07:00:00","BZN|NL","Without sequence","35.84","",""
"14/04/2018 07:00:00 - 14/04/2018 08:00:00","BZN|NL","Without sequence","38.41","",""
"14/04/2018 08:00:00 - 14/04/2018 09:00:00","BZN|NL","Without sequence","39.74","",""
"14/04/2018 09:00:00 - 14/04/2018 10:00:00","BZN|NL","Without sequence","39.92","",""
"14/04/2018 10:00:00 - 14/04/2018 11:00:00","BZN|NL","Without sequence","38.0","",""
"14/04/2018 11:00:00 - 14/04/2018 12:00:00","BZN|NL","Without sequence","35.0","",""
"14/04/2018 12:00:00 - 14/04/2018 13:00:00","BZN|NL","Without sequence","40.52","",""
"14/04/2018 13:00:00 - 14/04/2018 14:00:00","BZN|NL","Without sequence","30.82","",""
"14/04/2018 14:00:00 - 14/04/2018 15:00:00","BZN|NL","Without sequence","32.4","",""
"14/04/2018 15:00:00 - 14/04/2018 16:00:00","BZN|NL","Without sequence","28.99","",""
"14/04/2018 16:00:00 - 14/04/2018 17:00:00","BZN|NL","Without sequence","30.98","",""
"14/04/2018 17:00:00 - 14/04/2018 18:00:00","BZN|NL","Without sequence","33.41","",""
"14/04/2018 18:00:00 - 14/04/2018 19:00:00","BZN|NL","Without sequence","42.38","",""
"14/04/2018 19:00:00 - 14/04/2018 20:00:00","BZN|NL","Without sequence","48.0","",""
"14/04/2018 20:00:00 - 14/04/2018 21:00:00","BZN|NL","Without sequence","47.4","",""
"14/04/2018 21:00:00 - 14/04/2018 22:00:00","BZN|NL","Without sequence","45.02","",""
"14/04/2018 22:00:00 - 14/04/2018 23:00:00","BZN|NL","Without sequence","52.0","",""
"14/04/2018 23:00:00 - 15/04/2018 00:00:00","BZN|NL","Without sequence","47.4","",""
"15/04/2018 00:00:00 - 15/04/2018 01:00:00","BZN|NL","Without sequence","36.0","",""
"15/04/2018 01:00:00 - 15/04/2018 02:00:00","BZN|NL","Without sequence","31.59","",""
"15/04/2018 02:00:00 - 15/04/2018 03:00:00","BZN|NL","Without sequence","30.73","",""
"15/04/2018 03:00:00 - 15/04/2018 04:00:00","BZN|NL","Without sequence","29.16","",""
"15/04/2018 04:00:00 - 15/04/2018 05:00:00","BZN|NL","Without sequence","32.82","",""
"15/04/2018 05:00:00 - 15/04/2018 06:00:00","BZN|NL","Without sequence","31.73","",""
"15/04/2018 06:00:00 - 15/04/2018 07:00:00","BZN|NL","Without sequence","34.18","",""
"15/04/2018 07:00:00 - 15/04/2018 08:00:00","BZN|NL","Without sequence","28.97","",""
"15/04/2018 08:00:00 - 15/04/2018 09:00:00","BZN|NL","Without sequence","31.87","",""
"15/04/2018 09:00:00 - 15/04/2018 10:00:00","BZN|NL","Without sequence","33.0","",""
"15/04/2018 10:00:00 - 15/04/2018 11:00:00","BZN|NL","Without sequence","34.56","",""
"15/04/2018 11:00:00 - 15/04/2018 12:00:00","BZN|NL","Without sequence","36.77","",""
"15/04/2018 12:00:00 - 15/04/2018 13:00:00","BZN|NL","Without sequence","33.8","",""
"15/04/2018 13:00:00 - 15/04/2018 14:00:00","BZN|NL","Without sequence","34.9","",""
"15/04/2018 14:00:00 - 15/04/2018 15:00:00","BZN|NL","Without sequence","30.0","",""
"15/04/2018 15:00:00 - 15/04/2018 16:00:00","BZN|NL","Without sequence","28.0","",""
"15/04/2018 16:00:00 - 15/04/2018 17:00:00","BZN|NL","Without sequence","33.54","",""
"15/04/2018 17:00:00 - 15/04/2018 18:00:00","BZN|NL","Without sequence","47.25","",""
"15/04/2018 18:00:00 - 15/04/2018 19:00:00","BZN|NL","Without sequence","49.5","",""
"15/04/2018 19:00:00 - 15/04/2018 20:00:00","BZN|NL","Without sequence","49.9","",""
"15/04/2018 20:00:00 - 15/04/2018 21:00:00","BZN|NL","Without sequence","52.4","",""
"15/04/2018 21:00:00 - 15/04/2018 22:00:00","BZN|NL","Without sequence","51.05","",""
"15/04/2018 22:00:00 - 15/04/2018 23:00:00","BZN|NL","Without sequence","42.0","",""
"15/04/2018 23:00:00 - 16/04/2018 00:00:00","BZN|NL","Without sequence","38.9","",""
"16/04/2018 00:00:00 - 16/04/2018 01:00:00","BZN|NL","Without sequence","37.34","",""
"16/04/2018 01:00:00 - 16/04/2018 02:00:00","BZN|NL","Without sequence","33.49","",""
"16/04/2018 02:00:00 - 16/04/2018 03:00:00","BZN|NL","Without sequence","32.77","",""
"16/04/2018 03:00:00 - 16/04/2018 04:00:00","BZN|NL","Without sequence","32.99","",""
"16/04/2018 04:00:00 - 16/04/2018 05:00:00","BZN|NL","Without sequence","32.94","",""
"16/04/2018 05:00:00 - 16/04/2018 06:00:00","BZN|NL","Without sequence","37.4","",""
"16/04/2018 06:00:00 - 16/04/2018 07:00:00","BZN|NL","Without sequence","47.2","",""
"16/04/2018 07:00:00 - 16/04/2018 08:00:00","BZN|NL","Without sequence","56.1","",""
"16/04/2018 08:00:00 - 16/04/2018 09:00:00","BZN|NL","Without sequence","64.99","",""
"16/04/2018 09:00:00 - 16/04/2018 10:00:00","BZN|NL","Without sequence","58.97","",""
"16/04/2018 10:00:00 - 16/04/2018 11:00:00","BZN|NL","Without sequence","55.74","",""
"16/04/2018 11:00:00 - 16/04/2018 12:00:00","BZN|NL","Without sequence","52.97","",""
"16/04/2018 12:00:00 - 16/04/2018 13:00:00","BZN|NL","Without sequence","51.81","",""
"16/04/2018 13:00:00 - 16/04/2018 14:00:00","BZN|NL","Without sequence","49.99","",""
"16/04/2018 14:00:00 - 16/04/2018 15:00:00","BZN|NL","Without sequence","46.3","",""
"16/04/2018 15:00:00 - 16/04/2018 16:00:00","BZN|NL","Without sequence","45.79","",""
"16/04/2018 16:00:00 - 16/04/2018 17:00:00","BZN|NL","Without sequence","44.51","",""
"16/04/2018 17:00:00 - 16/04/2018 18:00:00","BZN|NL","Without sequence","45.74","",""
"16/04/2018 18:00:00 - 16/04/2018 19:00:00","BZN|NL","Without sequence","48.49","",""
"16/04/2018 19:00:00 - 16/04/2018 20:00:00","BZN|NL","Without sequence","52.84","",""
"16/04/2018 20:00:00 - 16/04/2018 21:00:00","BZN|NL","Without sequence","55.0","",""
"16/04/2018 21:00:00 - 16/04/2018 22:00:00","BZN|NL","Without sequence","49.19","",""
"16/04/2018 22:00:00 - 16/04/2018 23:00:00","BZN|NL","Without sequence","44.46","",""
"16/04/2018 23:00:00 - 17/04/2018 00:00:00","BZN|NL","Without sequence","42.0","",""
"17/04/2018 00:00:00 - 17/04/2018 01:00:00","BZN|NL","Without sequence","36.96","",""
"17/04/2018 01:00:00 - 17/04/2018 02:00:00","BZN|NL","Without sequence","36.71","",""
"17/04/2018 02:00:00 - 17/04/2018 03:00:00","BZN|NL","Without sequence","36.5","",""
"17/04/2018 03:00:00 - 17/04/2018 04:00:00","BZN|NL","Without sequence","35.5","",""
"17/04/2018 04:00:00 - 17/04/2018 05:00:00","BZN|NL","Without sequence","35.91","",""
"17/04/2018 05:00:00 - 17/04/2018 06:00:00","BZN|NL","Without sequence","35.24","",""
"17/04/2018 06:00:00 - 17/04/2018 07:00:00","BZN|NL","Without sequence","47.74","",""
"17/04/2018 07:00:00 - 17/04/2018 08:00:00","BZN|NL","Without sequence","54.88","",""
"17/04/2018 08:00:00 - 17/04/2018 09:00:00","BZN|NL","Without sequence","56.0","",""
"17/04/2018 09:00:00 - 17/04/2018 10:00:00","BZN|NL","Without sequence","51.93","",""
"17/04/2018 10:00:00 - 17/04/2018 11:00:00","BZN|NL","Without sequence","47.05","",""
"17/04/2018 11:00:00 - 17/04/2018 12:00:00","BZN|NL","Without sequence","42.71","",""
"17/04/2018 12:00:00 - 17/04/2018 13:00:00","BZN|NL","Without sequence","38.51","",""
"17/04/2018 13:00:00 - 17/04/2018 14:00:00","BZN|NL","Without sequence","37.33","",""
"17/04/2018 14:00:00 - 17/04/2018 15:00:00","BZN|NL","Without sequence","37.6","",""
"17/04/2018 15:00:00 - 17/04/2018 16:00:00","BZN|NL","Without sequence","37.23","",""
"17/04/2018 16:00:00 - 17/04/2018 17:00:00","BZN|NL","Without sequence","38.5","",""
"17/04/2018 17:00:00 - 17/04/2018 18:00:00","BZN|NL","Without sequence","43.65","",""
"17/04/2018 18:00:00 - 17/04/2018 19:00:00","BZN|NL","Without sequence","50.37","",""
"17/04/2018 19:00:00 - 17/04/2018 20:00:00","BZN|NL","Without sequence","55.06","",""
"17/04/2018 20:00:00 - 17/04/2018 21:00:00","BZN|NL","Without sequence","56.17","",""
"17/04/2018 21:00:00 - 17/04/2018 22:00:00","BZN|NL","Without sequence","52.78","",""
"17/04/2018 22:00:00 - 17/04/2018 23:00:00","BZN|NL","Without sequence","47.06","",""
"17/04/2018 23:00:00 - 18/04/2018 00:00:00","BZN|NL","Without sequence","40.0","",""
"18/04/2018 00:00:00 - 18/04/2018 01:00:00","BZN|NL","Without sequence","39.6","",""
"18/04/2018 01:00:00 - 18/04/2018 02:00:00","BZN|NL","Without sequence","33.18","",""
"18/04/2018 02:00:00 - 18/04/2018 03:00:00","BZN|NL","Without sequence","32.54","",""
"18/04/2018 03:00:00 - 18/04/2018 04:00:00","BZN|NL","Without sequence","33.0","",""
"18/04/2018 04:00:00 - 18/04/2018 05:00:00","BZN|NL","Without sequence","33.3","",""
"18/04/2018 05:00:00 - 18/04/2018 06:00:00","BZN|NL","Without sequence","35.65","",""
"18/04/2018 06:00:00 - 18/04/2018 07:00:00","BZN|NL","Without sequence","44.83","",""
"18/04/2018 07:00:00 - 18/04/2018 08:00:00","BZN|NL","Without sequence","53.49","",""
"18/04/2018 08:00:00 - 18/04/2018 09:00:00","BZN|NL","Without sequence","55.43","",""
"18/04/2018 09:00:00 - 18/04/2018 10:00:00","BZN|NL","Without sequence","47.0","",""
"18/04/2018 10:00:00 - 18/04/2018 11:00:00","BZN|NL","Without sequence","45.1","",""
"18/04/2018 11:00:00 - 18/04/2018 12:00:00","BZN|NL","Without sequence","42.28","",""
"18/04/2018 12:00:00 - 18/04/2018 13:00:00","BZN|NL","Without sequence","36.17","",""
"18/04/2018 13:00:00 - 18/04/2018 14:00:00","BZN|NL","Without sequence","37.11","",""
