"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/10/2020 00:00:00 - 10/10/2020 01:00:00","BZN|NL","Without sequence","37.12","",""
"10/10/2020 01:00:00 - 10/10/2020 02:00:00","BZN|NL","Without sequence","32.28","",""
"10/10/2020 02:00:00 - 10/10/2020 03:00:00","BZN|NL","Without sequence","31.66","",""
"10/10/2020 03:00:00 - 10/10/2020 04:00:00","BZN|NL","Without sequence","29.2","",""
"10/10/2020 04:00:00 - 10/10/2020 05:00:00","BZN|NL","Without sequence","28.37","",""
"10/10/2020 05:00:00 - 10/10/2020 06:00:00","BZN|NL","Without sequence","27.75","",""
"10/10/2020 06:00:00 - 10/10/2020 07:00:00","BZN|NL","Without sequence","28.37","",""
"10/10/2020 07:00:00 - 10/10/2020 08:00:00","BZN|NL","Without sequence","31.66","",""
"10/10/2020 08:00:00 - 10/10/2020 09:00:00","BZN|NL","Without sequence","36.35","",""
"10/10/2020 09:00:00 - 10/10/2020 10:00:00","BZN|NL","Without sequence","38.33","",""
"10/10/2020 10:00:00 - 10/10/2020 11:00:00","BZN|NL","Without sequence","37.06","",""
"10/10/2020 11:00:00 - 10/10/2020 12:00:00","BZN|NL","Without sequence","31.48","",""
"10/10/2020 12:00:00 - 10/10/2020 13:00:00","BZN|NL","Without sequence","32.04","",""
"10/10/2020 13:00:00 - 10/10/2020 14:00:00","BZN|NL","Without sequence","29.76","",""
"10/10/2020 14:00:00 - 10/10/2020 15:00:00","BZN|NL","Without sequence","29.1","",""
"10/10/2020 15:00:00 - 10/10/2020 16:00:00","BZN|NL","Without sequence","31.1","",""
"10/10/2020 16:00:00 - 10/10/2020 17:00:00","BZN|NL","Without sequence","35.47","",""
"10/10/2020 17:00:00 - 10/10/2020 18:00:00","BZN|NL","Without sequence","42.68","",""
"10/10/2020 18:00:00 - 10/10/2020 19:00:00","BZN|NL","Without sequence","40.0","",""
"10/10/2020 19:00:00 - 10/10/2020 20:00:00","BZN|NL","Without sequence","64.9","",""
"10/10/2020 20:00:00 - 10/10/2020 21:00:00","BZN|NL","Without sequence","51.0","",""
"10/10/2020 21:00:00 - 10/10/2020 22:00:00","BZN|NL","Without sequence","49.65","",""
"10/10/2020 22:00:00 - 10/10/2020 23:00:00","BZN|NL","Without sequence","39.17","",""
"10/10/2020 23:00:00 - 11/10/2020 00:00:00","BZN|NL","Without sequence","37.14","",""
"11/10/2020 00:00:00 - 11/10/2020 01:00:00","BZN|NL","Without sequence","36.42","",""
"11/10/2020 01:00:00 - 11/10/2020 02:00:00","BZN|NL","Without sequence","32.4","",""
"11/10/2020 02:00:00 - 11/10/2020 03:00:00","BZN|NL","Without sequence","27.74","",""
"11/10/2020 03:00:00 - 11/10/2020 04:00:00","BZN|NL","Without sequence","25.75","",""
"11/10/2020 04:00:00 - 11/10/2020 05:00:00","BZN|NL","Without sequence","25.49","",""
"11/10/2020 05:00:00 - 11/10/2020 06:00:00","BZN|NL","Without sequence","26.09","",""
"11/10/2020 06:00:00 - 11/10/2020 07:00:00","BZN|NL","Without sequence","28.38","",""
"11/10/2020 07:00:00 - 11/10/2020 08:00:00","BZN|NL","Without sequence","33.0","",""
"11/10/2020 08:00:00 - 11/10/2020 09:00:00","BZN|NL","Without sequence","34.36","",""
"11/10/2020 09:00:00 - 11/10/2020 10:00:00","BZN|NL","Without sequence","36.64","",""
"11/10/2020 10:00:00 - 11/10/2020 11:00:00","BZN|NL","Without sequence","34.38","",""
"11/10/2020 11:00:00 - 11/10/2020 12:00:00","BZN|NL","Without sequence","33.67","",""
"11/10/2020 12:00:00 - 11/10/2020 13:00:00","BZN|NL","Without sequence","33.41","",""
"11/10/2020 13:00:00 - 11/10/2020 14:00:00","BZN|NL","Without sequence","30.0","",""
"11/10/2020 14:00:00 - 11/10/2020 15:00:00","BZN|NL","Without sequence","27.77","",""
"11/10/2020 15:00:00 - 11/10/2020 16:00:00","BZN|NL","Without sequence","28.02","",""
"11/10/2020 16:00:00 - 11/10/2020 17:00:00","BZN|NL","Without sequence","29.58","",""
"11/10/2020 17:00:00 - 11/10/2020 18:00:00","BZN|NL","Without sequence","32.75","",""
"11/10/2020 18:00:00 - 11/10/2020 19:00:00","BZN|NL","Without sequence","42.95","",""
"11/10/2020 19:00:00 - 11/10/2020 20:00:00","BZN|NL","Without sequence","49.08","",""
"11/10/2020 20:00:00 - 11/10/2020 21:00:00","BZN|NL","Without sequence","44.91","",""
"11/10/2020 21:00:00 - 11/10/2020 22:00:00","BZN|NL","Without sequence","41.44","",""
"11/10/2020 22:00:00 - 11/10/2020 23:00:00","BZN|NL","Without sequence","38.0","",""
"11/10/2020 23:00:00 - 12/10/2020 00:00:00","BZN|NL","Without sequence","33.63","",""
"12/10/2020 00:00:00 - 12/10/2020 01:00:00","BZN|NL","Without sequence","31.47","",""
"12/10/2020 01:00:00 - 12/10/2020 02:00:00","BZN|NL","Without sequence","29.0","",""
"12/10/2020 02:00:00 - 12/10/2020 03:00:00","BZN|NL","Without sequence","29.6","",""
"12/10/2020 03:00:00 - 12/10/2020 04:00:00","BZN|NL","Without sequence","28.91","",""
"12/10/2020 04:00:00 - 12/10/2020 05:00:00","BZN|NL","Without sequence","28.72","",""
"12/10/2020 05:00:00 - 12/10/2020 06:00:00","BZN|NL","Without sequence","29.55","",""
"12/10/2020 06:00:00 - 12/10/2020 07:00:00","BZN|NL","Without sequence","35.6","",""
"12/10/2020 07:00:00 - 12/10/2020 08:00:00","BZN|NL","Without sequence","49.9","",""
"12/10/2020 08:00:00 - 12/10/2020 09:00:00","BZN|NL","Without sequence","61.01","",""
"12/10/2020 09:00:00 - 12/10/2020 10:00:00","BZN|NL","Without sequence","62.12","",""
"12/10/2020 10:00:00 - 12/10/2020 11:00:00","BZN|NL","Without sequence","56.33","",""
"12/10/2020 11:00:00 - 12/10/2020 12:00:00","BZN|NL","Without sequence","40.0","",""
"12/10/2020 12:00:00 - 12/10/2020 13:00:00","BZN|NL","Without sequence","35.6","",""
"12/10/2020 13:00:00 - 12/10/2020 14:00:00","BZN|NL","Without sequence","35.6","",""
"12/10/2020 14:00:00 - 12/10/2020 15:00:00","BZN|NL","Without sequence","35.6","",""
"12/10/2020 15:00:00 - 12/10/2020 16:00:00","BZN|NL","Without sequence","46.28","",""
"12/10/2020 16:00:00 - 12/10/2020 17:00:00","BZN|NL","Without sequence","45.41","",""
"12/10/2020 17:00:00 - 12/10/2020 18:00:00","BZN|NL","Without sequence","54.0","",""
"12/10/2020 18:00:00 - 12/10/2020 19:00:00","BZN|NL","Without sequence","65.31","",""
"12/10/2020 19:00:00 - 12/10/2020 20:00:00","BZN|NL","Without sequence","78.68","",""
"12/10/2020 20:00:00 - 12/10/2020 21:00:00","BZN|NL","Without sequence","56.46","",""
"12/10/2020 21:00:00 - 12/10/2020 22:00:00","BZN|NL","Without sequence","48.01","",""
"12/10/2020 22:00:00 - 12/10/2020 23:00:00","BZN|NL","Without sequence","33.8","",""
"12/10/2020 23:00:00 - 13/10/2020 00:00:00","BZN|NL","Without sequence","34.24","",""
"13/10/2020 00:00:00 - 13/10/2020 01:00:00","BZN|NL","Without sequence","29.73","",""
"13/10/2020 01:00:00 - 13/10/2020 02:00:00","BZN|NL","Without sequence","31.0","",""
"13/10/2020 02:00:00 - 13/10/2020 03:00:00","BZN|NL","Without sequence","31.0","",""
"13/10/2020 03:00:00 - 13/10/2020 04:00:00","BZN|NL","Without sequence","31.0","",""
"13/10/2020 04:00:00 - 13/10/2020 05:00:00","BZN|NL","Without sequence","31.38","",""
"13/10/2020 05:00:00 - 13/10/2020 06:00:00","BZN|NL","Without sequence","29.78","",""
"13/10/2020 06:00:00 - 13/10/2020 07:00:00","BZN|NL","Without sequence","31.33","",""
"13/10/2020 07:00:00 - 13/10/2020 08:00:00","BZN|NL","Without sequence","35.1","",""
"13/10/2020 08:00:00 - 13/10/2020 09:00:00","BZN|NL","Without sequence","66.32","",""
"13/10/2020 09:00:00 - 13/10/2020 10:00:00","BZN|NL","Without sequence","63.5","",""
"13/10/2020 10:00:00 - 13/10/2020 11:00:00","BZN|NL","Without sequence","54.71","",""
"13/10/2020 11:00:00 - 13/10/2020 12:00:00","BZN|NL","Without sequence","38.0","",""
"13/10/2020 12:00:00 - 13/10/2020 13:00:00","BZN|NL","Without sequence","32.9","",""
"13/10/2020 13:00:00 - 13/10/2020 14:00:00","BZN|NL","Without sequence","32.84","",""
"13/10/2020 14:00:00 - 13/10/2020 15:00:00","BZN|NL","Without sequence","34.0","",""
"13/10/2020 15:00:00 - 13/10/2020 16:00:00","BZN|NL","Without sequence","35.1","",""
"13/10/2020 16:00:00 - 13/10/2020 17:00:00","BZN|NL","Without sequence","43.21","",""
"13/10/2020 17:00:00 - 13/10/2020 18:00:00","BZN|NL","Without sequence","50.7","",""
"13/10/2020 18:00:00 - 13/10/2020 19:00:00","BZN|NL","Without sequence","55.92","",""
"13/10/2020 19:00:00 - 13/10/2020 20:00:00","BZN|NL","Without sequence","51.0","",""
"13/10/2020 20:00:00 - 13/10/2020 21:00:00","BZN|NL","Without sequence","32.89","",""
"13/10/2020 21:00:00 - 13/10/2020 22:00:00","BZN|NL","Without sequence","30.9","",""
"13/10/2020 22:00:00 - 13/10/2020 23:00:00","BZN|NL","Without sequence","30.8","",""
"13/10/2020 23:00:00 - 14/10/2020 00:00:00","BZN|NL","Without sequence","30.7","",""
"14/10/2020 00:00:00 - 14/10/2020 01:00:00","BZN|NL","Without sequence","30.84","",""
"14/10/2020 01:00:00 - 14/10/2020 02:00:00","BZN|NL","Without sequence","31.0","",""
"14/10/2020 02:00:00 - 14/10/2020 03:00:00","BZN|NL","Without sequence","31.59","",""
"14/10/2020 03:00:00 - 14/10/2020 04:00:00","BZN|NL","Without sequence","32.26","",""
"14/10/2020 04:00:00 - 14/10/2020 05:00:00","BZN|NL","Without sequence","31.16","",""
"14/10/2020 05:00:00 - 14/10/2020 06:00:00","BZN|NL","Without sequence","33.49","",""
"14/10/2020 06:00:00 - 14/10/2020 07:00:00","BZN|NL","Without sequence","35.1","",""
"14/10/2020 07:00:00 - 14/10/2020 08:00:00","BZN|NL","Without sequence","49.5","",""
"14/10/2020 08:00:00 - 14/10/2020 09:00:00","BZN|NL","Without sequence","55.59","",""
"14/10/2020 09:00:00 - 14/10/2020 10:00:00","BZN|NL","Without sequence","54.59","",""
"14/10/2020 10:00:00 - 14/10/2020 11:00:00","BZN|NL","Without sequence","49.26","",""
"14/10/2020 11:00:00 - 14/10/2020 12:00:00","BZN|NL","Without sequence","30.88","",""
"14/10/2020 12:00:00 - 14/10/2020 13:00:00","BZN|NL","Without sequence","32.0","",""
"14/10/2020 13:00:00 - 14/10/2020 14:00:00","BZN|NL","Without sequence","32.4","",""
"14/10/2020 14:00:00 - 14/10/2020 15:00:00","BZN|NL","Without sequence","30.9","",""
"14/10/2020 15:00:00 - 14/10/2020 16:00:00","BZN|NL","Without sequence","38.52","",""
"14/10/2020 16:00:00 - 14/10/2020 17:00:00","BZN|NL","Without sequence","34.92","",""
"14/10/2020 17:00:00 - 14/10/2020 18:00:00","BZN|NL","Without sequence","39.26","",""
"14/10/2020 18:00:00 - 14/10/2020 19:00:00","BZN|NL","Without sequence","44.93","",""
"14/10/2020 19:00:00 - 14/10/2020 20:00:00","BZN|NL","Without sequence","39.4","",""
"14/10/2020 20:00:00 - 14/10/2020 21:00:00","BZN|NL","Without sequence","31.1","",""
"14/10/2020 21:00:00 - 14/10/2020 22:00:00","BZN|NL","Without sequence","31.1","",""
"14/10/2020 22:00:00 - 14/10/2020 23:00:00","BZN|NL","Without sequence","33.0","",""
"14/10/2020 23:00:00 - 15/10/2020 00:00:00","BZN|NL","Without sequence","35.0","",""
"15/10/2020 00:00:00 - 15/10/2020 01:00:00","BZN|NL","Without sequence","30.7","",""
"15/10/2020 01:00:00 - 15/10/2020 02:00:00","BZN|NL","Without sequence","31.3","",""
"15/10/2020 02:00:00 - 15/10/2020 03:00:00","BZN|NL","Without sequence","30.63","",""
"15/10/2020 03:00:00 - 15/10/2020 04:00:00","BZN|NL","Without sequence","31.3","",""
"15/10/2020 04:00:00 - 15/10/2020 05:00:00","BZN|NL","Without sequence","30.0","",""
"15/10/2020 05:00:00 - 15/10/2020 06:00:00","BZN|NL","Without sequence","32.39","",""
"15/10/2020 06:00:00 - 15/10/2020 07:00:00","BZN|NL","Without sequence","32.31","",""
"15/10/2020 07:00:00 - 15/10/2020 08:00:00","BZN|NL","Without sequence","36.58","",""
"15/10/2020 08:00:00 - 15/10/2020 09:00:00","BZN|NL","Without sequence","40.2","",""
"15/10/2020 09:00:00 - 15/10/2020 10:00:00","BZN|NL","Without sequence","39.9","",""
"15/10/2020 10:00:00 - 15/10/2020 11:00:00","BZN|NL","Without sequence","38.85","",""
"15/10/2020 11:00:00 - 15/10/2020 12:00:00","BZN|NL","Without sequence","41.0","",""
"15/10/2020 12:00:00 - 15/10/2020 13:00:00","BZN|NL","Without sequence","35.0","",""
"15/10/2020 13:00:00 - 15/10/2020 14:00:00","BZN|NL","Without sequence","44.69","",""
"15/10/2020 14:00:00 - 15/10/2020 15:00:00","BZN|NL","Without sequence","31.9","",""
"15/10/2020 15:00:00 - 15/10/2020 16:00:00","BZN|NL","Without sequence","40.2","",""
"15/10/2020 16:00:00 - 15/10/2020 17:00:00","BZN|NL","Without sequence","44.42","",""
"15/10/2020 17:00:00 - 15/10/2020 18:00:00","BZN|NL","Without sequence","46.08","",""
"15/10/2020 18:00:00 - 15/10/2020 19:00:00","BZN|NL","Without sequence","51.99","",""
"15/10/2020 19:00:00 - 15/10/2020 20:00:00","BZN|NL","Without sequence","58.62","",""
"15/10/2020 20:00:00 - 15/10/2020 21:00:00","BZN|NL","Without sequence","38.68","",""
"15/10/2020 21:00:00 - 15/10/2020 22:00:00","BZN|NL","Without sequence","39.95","",""
"15/10/2020 22:00:00 - 15/10/2020 23:00:00","BZN|NL","Without sequence","34.4","",""
"15/10/2020 23:00:00 - 16/10/2020 00:00:00","BZN|NL","Without sequence","32.0","",""
"16/10/2020 00:00:00 - 16/10/2020 01:00:00","BZN|NL","Without sequence","34.16","",""
"16/10/2020 01:00:00 - 16/10/2020 02:00:00","BZN|NL","Without sequence","32.94","",""
"16/10/2020 02:00:00 - 16/10/2020 03:00:00","BZN|NL","Without sequence","32.56","",""
"16/10/2020 03:00:00 - 16/10/2020 04:00:00","BZN|NL","Without sequence","33.02","",""
"16/10/2020 04:00:00 - 16/10/2020 05:00:00","BZN|NL","Without sequence","34.13","",""
"16/10/2020 05:00:00 - 16/10/2020 06:00:00","BZN|NL","Without sequence","36.1","",""
"16/10/2020 06:00:00 - 16/10/2020 07:00:00","BZN|NL","Without sequence","44.59","",""
"16/10/2020 07:00:00 - 16/10/2020 08:00:00","BZN|NL","Without sequence","53.63","",""
"16/10/2020 08:00:00 - 16/10/2020 09:00:00","BZN|NL","Without sequence","67.85","",""
"16/10/2020 09:00:00 - 16/10/2020 10:00:00","BZN|NL","Without sequence","62.34","",""
"16/10/2020 10:00:00 - 16/10/2020 11:00:00","BZN|NL","Without sequence","56.59","",""
"16/10/2020 11:00:00 - 16/10/2020 12:00:00","BZN|NL","Without sequence","52.9","",""
"16/10/2020 12:00:00 - 16/10/2020 13:00:00","BZN|NL","Without sequence","40.59","",""
"16/10/2020 13:00:00 - 16/10/2020 14:00:00","BZN|NL","Without sequence","35.0","",""
"16/10/2020 14:00:00 - 16/10/2020 15:00:00","BZN|NL","Without sequence","42.3","",""
"16/10/2020 15:00:00 - 16/10/2020 16:00:00","BZN|NL","Without sequence","44.77","",""
"16/10/2020 16:00:00 - 16/10/2020 17:00:00","BZN|NL","Without sequence","47.56","",""
"16/10/2020 17:00:00 - 16/10/2020 18:00:00","BZN|NL","Without sequence","49.9","",""
"16/10/2020 18:00:00 - 16/10/2020 19:00:00","BZN|NL","Without sequence","54.28","",""
"16/10/2020 19:00:00 - 16/10/2020 20:00:00","BZN|NL","Without sequence","53.47","",""
"16/10/2020 20:00:00 - 16/10/2020 21:00:00","BZN|NL","Without sequence","44.24","",""
"16/10/2020 21:00:00 - 16/10/2020 22:00:00","BZN|NL","Without sequence","40.95","",""
"16/10/2020 22:00:00 - 16/10/2020 23:00:00","BZN|NL","Without sequence","37.4","",""
"16/10/2020 23:00:00 - 17/10/2020 00:00:00","BZN|NL","Without sequence","35.8","",""
"17/10/2020 00:00:00 - 17/10/2020 01:00:00","BZN|NL","Without sequence","36.32","",""
"17/10/2020 01:00:00 - 17/10/2020 02:00:00","BZN|NL","Without sequence","32.5","",""
"17/10/2020 02:00:00 - 17/10/2020 03:00:00","BZN|NL","Without sequence","34.0","",""
"17/10/2020 03:00:00 - 17/10/2020 04:00:00","BZN|NL","Without sequence","36.26","",""
"17/10/2020 04:00:00 - 17/10/2020 05:00:00","BZN|NL","Without sequence","35.59","",""
"17/10/2020 05:00:00 - 17/10/2020 06:00:00","BZN|NL","Without sequence","36.91","",""
"17/10/2020 06:00:00 - 17/10/2020 07:00:00","BZN|NL","Without sequence","37.35","",""
"17/10/2020 07:00:00 - 17/10/2020 08:00:00","BZN|NL","Without sequence","38.18","",""
"17/10/2020 08:00:00 - 17/10/2020 09:00:00","BZN|NL","Without sequence","46.22","",""
"17/10/2020 09:00:00 - 17/10/2020 10:00:00","BZN|NL","Without sequence","48.08","",""
"17/10/2020 10:00:00 - 17/10/2020 11:00:00","BZN|NL","Without sequence","45.92","",""
"17/10/2020 11:00:00 - 17/10/2020 12:00:00","BZN|NL","Without sequence","43.53","",""
"17/10/2020 12:00:00 - 17/10/2020 13:00:00","BZN|NL","Without sequence","41.24","",""
"17/10/2020 13:00:00 - 17/10/2020 14:00:00","BZN|NL","Without sequence","33.9","",""
"17/10/2020 14:00:00 - 17/10/2020 15:00:00","BZN|NL","Without sequence","34.0","",""
"17/10/2020 15:00:00 - 17/10/2020 16:00:00","BZN|NL","Without sequence","36.1","",""
"17/10/2020 16:00:00 - 17/10/2020 17:00:00","BZN|NL","Without sequence","37.68","",""
"17/10/2020 17:00:00 - 17/10/2020 18:00:00","BZN|NL","Without sequence","43.5","",""
"17/10/2020 18:00:00 - 17/10/2020 19:00:00","BZN|NL","Without sequence","48.25","",""
"17/10/2020 19:00:00 - 17/10/2020 20:00:00","BZN|NL","Without sequence","50.46","",""
"17/10/2020 20:00:00 - 17/10/2020 21:00:00","BZN|NL","Without sequence","47.8","",""
"17/10/2020 21:00:00 - 17/10/2020 22:00:00","BZN|NL","Without sequence","37.92","",""
"17/10/2020 22:00:00 - 17/10/2020 23:00:00","BZN|NL","Without sequence","39.9","",""
"17/10/2020 23:00:00 - 18/10/2020 00:00:00","BZN|NL","Without sequence","31.5","",""
"18/10/2020 00:00:00 - 18/10/2020 01:00:00","BZN|NL","Without sequence","31.4","",""
"18/10/2020 01:00:00 - 18/10/2020 02:00:00","BZN|NL","Without sequence","40.0","",""
"18/10/2020 02:00:00 - 18/10/2020 03:00:00","BZN|NL","Without sequence","44.0","",""
"18/10/2020 03:00:00 - 18/10/2020 04:00:00","BZN|NL","Without sequence","43.99","",""
"18/10/2020 04:00:00 - 18/10/2020 05:00:00","BZN|NL","Without sequence","39.0","",""
"18/10/2020 05:00:00 - 18/10/2020 06:00:00","BZN|NL","Without sequence","40.74","",""
"18/10/2020 06:00:00 - 18/10/2020 07:00:00","BZN|NL","Without sequence","42.0","",""
"18/10/2020 07:00:00 - 18/10/2020 08:00:00","BZN|NL","Without sequence","42.84","",""
"18/10/2020 08:00:00 - 18/10/2020 09:00:00","BZN|NL","Without sequence","42.92","",""
"18/10/2020 09:00:00 - 18/10/2020 10:00:00","BZN|NL","Without sequence","42.68","",""
"18/10/2020 10:00:00 - 18/10/2020 11:00:00","BZN|NL","Without sequence","52.09","",""
"18/10/2020 11:00:00 - 18/10/2020 12:00:00","BZN|NL","Without sequence","44.0","",""
"18/10/2020 12:00:00 - 18/10/2020 13:00:00","BZN|NL","Without sequence","50.82","",""
"18/10/2020 13:00:00 - 18/10/2020 14:00:00","BZN|NL","Without sequence","43.29","",""
"18/10/2020 14:00:00 - 18/10/2020 15:00:00","BZN|NL","Without sequence","40.15","",""
"18/10/2020 15:00:00 - 18/10/2020 16:00:00","BZN|NL","Without sequence","31.5","",""
"18/10/2020 16:00:00 - 18/10/2020 17:00:00","BZN|NL","Without sequence","32.5","",""
"18/10/2020 17:00:00 - 18/10/2020 18:00:00","BZN|NL","Without sequence","39.05","",""
"18/10/2020 18:00:00 - 18/10/2020 19:00:00","BZN|NL","Without sequence","46.56","",""
"18/10/2020 19:00:00 - 18/10/2020 20:00:00","BZN|NL","Without sequence","49.58","",""
"18/10/2020 20:00:00 - 18/10/2020 21:00:00","BZN|NL","Without sequence","45.22","",""
"18/10/2020 21:00:00 - 18/10/2020 22:00:00","BZN|NL","Without sequence","44.07","",""
"18/10/2020 22:00:00 - 18/10/2020 23:00:00","BZN|NL","Without sequence","42.03","",""
"18/10/2020 23:00:00 - 19/10/2020 00:00:00","BZN|NL","Without sequence","39.12","",""
"19/10/2020 00:00:00 - 19/10/2020 01:00:00","BZN|NL","Without sequence","38.39","",""
"19/10/2020 01:00:00 - 19/10/2020 02:00:00","BZN|NL","Without sequence","34.73","",""
"19/10/2020 02:00:00 - 19/10/2020 03:00:00","BZN|NL","Without sequence","34.02","",""
"19/10/2020 03:00:00 - 19/10/2020 04:00:00","BZN|NL","Without sequence","33.58","",""
"19/10/2020 04:00:00 - 19/10/2020 05:00:00","BZN|NL","Without sequence","33.64","",""
"19/10/2020 05:00:00 - 19/10/2020 06:00:00","BZN|NL","Without sequence","35.01","",""
"19/10/2020 06:00:00 - 19/10/2020 07:00:00","BZN|NL","Without sequence","48.92","",""
"19/10/2020 07:00:00 - 19/10/2020 08:00:00","BZN|NL","Without sequence","61.04","",""
"19/10/2020 08:00:00 - 19/10/2020 09:00:00","BZN|NL","Without sequence","70.3","",""
"19/10/2020 09:00:00 - 19/10/2020 10:00:00","BZN|NL","Without sequence","63.42","",""
"19/10/2020 10:00:00 - 19/10/2020 11:00:00","BZN|NL","Without sequence","52.74","",""
"19/10/2020 11:00:00 - 19/10/2020 12:00:00","BZN|NL","Without sequence","49.6","",""
"19/10/2020 12:00:00 - 19/10/2020 13:00:00","BZN|NL","Without sequence","45.36","",""
"19/10/2020 13:00:00 - 19/10/2020 14:00:00","BZN|NL","Without sequence","39.9","",""
"19/10/2020 14:00:00 - 19/10/2020 15:00:00","BZN|NL","Without sequence","35.19","",""
"19/10/2020 15:00:00 - 19/10/2020 16:00:00","BZN|NL","Without sequence","32.5","",""
"19/10/2020 16:00:00 - 19/10/2020 17:00:00","BZN|NL","Without sequence","38.11","",""
"19/10/2020 17:00:00 - 19/10/2020 18:00:00","BZN|NL","Without sequence","49.42","",""
"19/10/2020 18:00:00 - 19/10/2020 19:00:00","BZN|NL","Without sequence","50.0","",""
"19/10/2020 19:00:00 - 19/10/2020 20:00:00","BZN|NL","Without sequence","54.61","",""
"19/10/2020 20:00:00 - 19/10/2020 21:00:00","BZN|NL","Without sequence","39.4","",""
"19/10/2020 21:00:00 - 19/10/2020 22:00:00","BZN|NL","Without sequence","38.17","",""
"19/10/2020 22:00:00 - 19/10/2020 23:00:00","BZN|NL","Without sequence","33.66","",""
"19/10/2020 23:00:00 - 20/10/2020 00:00:00","BZN|NL","Without sequence","30.0","",""
"20/10/2020 00:00:00 - 20/10/2020 01:00:00","BZN|NL","Without sequence","32.02","",""
"20/10/2020 01:00:00 - 20/10/2020 02:00:00","BZN|NL","Without sequence","29.04","",""
